GEO_ID,NAME,B19013_001E
1600000US0180064,"Waterloo town, Alabama",-666666666
1600000US0180256,"Waverly town, Alabama",81953
1600000US0180352,"Weaver city, Alabama",49435
1600000US0180376,"Webb town, Alabama",54792
1600000US0180496,"Wedowee town, Alabama",41875
1600000US0180736,"Weogufka CDP, Alabama",67917
1600000US0180928,"West Blocton town, Alabama",40560
1600000US0181084,"West End-Cobb Town CDP, Alabama",55323
1600000US0181336,"West Jefferson town, Alabama",41406
1600000US0181504,"Westover town, Alabama",96932
1600000US0181528,"West Point town, Alabama",68365
1600000US0181720,"Wetumpka city, Alabama",57763
1600000US0181744,"Whatley CDP, Alabama",68914
1600000US0181912,"White Hall town, Alabama",34375
1600000US0182104,"White Plains CDP, Alabama",60918
1600000US0182176,"Whitesboro CDP, Alabama",67188
1600000US0182848,"Wilsonville town, Alabama",72115
1600000US0182872,"Wilton town, Alabama",54750
1600000US0182992,"Winfield city, Alabama",49688
1600000US0183400,"Woodland town, Alabama",170223
1600000US0183640,"Woodstock town, Alabama",73438
1600000US0183664,"Woodville town, Alabama",54000
1600000US0183976,"Yellow Bluff town, Alabama",-666666666
1600000US0184096,"York city, Alabama",30489
1600000US0200065,"Adak city, Alaska",250001
1600000US0200650,"Akhiok city, Alaska",85139
1600000US0200760,"Akiachak CDP, Alaska",30000
1600000US0200870,"Akiak city, Alaska",78929
1600000US0201090,"Akutan city, Alaska",35833
1600000US0201200,"Alakanuk city, Alaska",41607
1600000US0201305,"Alatna CDP, Alaska",-666666666
1600000US0201390,"Alcan Border CDP, Alaska",-666666666
1600000US0201420,"Aleknagik city, Alaska",75417
1600000US0201560,"Aleneva CDP, Alaska",-666666666
1600000US0201860,"Allakaket city, Alaska",-666666666
1600000US0201970,"Ambler city, Alaska",40556
1600000US0202080,"Anaktuvuk Pass city, Alaska",95500
1600000US0203000,"Anchorage municipality, Alaska",103284
1600000US0203110,"Anchor Point CDP, Alaska",63000
1600000US0203220,"Anderson city, Alaska",101875
1600000US0203440,"Angoon city, Alaska",45288
1600000US0203550,"Aniak city, Alaska",93542
1600000US0203880,"Anvik city, Alaska",80000
1600000US0203990,"Arctic Village CDP, Alaska",38125
1600000US0204210,"Atka city, Alaska",-666666666
1600000US0204430,"Atmautluak CDP, Alaska",62083
1600000US0204500,"Atqasuk city, Alaska",90625
1600000US0204670,"Attu Station CDP, Alaska",-666666666
1600000US0205000,"Badger CDP, Alaska",97183
1600000US0205585,"Bear Creek CDP, Alaska",95774
1600000US0205750,"Beaver CDP, Alaska",-666666666
1600000US0206245,"Beluga CDP, Alaska",-666666666
1600000US0206520,"Bethel city, Alaska",117255
1600000US0206630,"Bettles city, Alaska",-666666666
1600000US0206850,"Big Delta CDP, Alaska",104653
1600000US0207070,"Big Lake CDP, Alaska",81406
1600000US0207620,"Birch Creek CDP, Alaska",-666666666
1600000US0208740,"Brevig Mission city, Alaska",63088
1600000US0209600,"Buckland city, Alaska",58990
1600000US0209657,"Buffalo Soapstone CDP, Alaska",68750
1600000US0209710,"Butte CDP, Alaska",101042
1600000US0210150,"Cantwell CDP, Alaska",43438
1600000US0211690,"Central CDP, Alaska",24545
1600000US0211800,"Chalkyitsik CDP, Alaska",59286
1600000US0212350,"Chase CDP, Alaska",-666666666
1600000US0212680,"Chefornak city, Alaska",51818
1600000US0212920,"Chena Ridge CDP, Alaska",133775
1600000US0212970,"Chenega CDP, Alaska",-666666666
1600000US0213230,"Chevak city, Alaska",35875
1600000US0213340,"Chickaloon CDP, Alaska",54063
1600000US0213450,"Chicken CDP, Alaska",-666666666
1600000US0213550,"Chignik city, Alaska",-666666666
1600000US0213670,"Chignik Lagoon CDP, Alaska",71875
1600000US0213780,"Chignik Lake CDP, Alaska",80625
1600000US0213860,"Chiniak CDP, Alaska",-666666666
1600000US0213890,"Chisana CDP, Alaska",-666666666
1600000US0214000,"Chistochina CDP, Alaska",83000
1600000US0214110,"Chitina CDP, Alaska",23571
1600000US0214330,"Chuathbaluk city, Alaska",33214
1600000US0214880,"Circle CDP, Alaska",24500
1600000US0215320,"Clam Gulch CDP, Alaska",91875
1600000US0215430,"Clark's Point city, Alaska",-666666666
1600000US0216360,"Coffman Cove city, Alaska",62917
1600000US0216420,"Cohoe CDP, Alaska",63500
1600000US0216530,"Cold Bay city, Alaska",-666666666
1600000US0216630,"Coldfoot CDP, Alaska",-666666666
1600000US0216750,"College CDP, Alaska",83895
1600000US0217190,"Cooper Landing CDP, Alaska",143672
1600000US0217300,"Copper Center CDP, Alaska",59750
1600000US0217410,"Cordova city, Alaska",85132
1600000US0217670,"Covenant Life CDP, Alaska",-666666666
1600000US0217740,"Craig city, Alaska",67778
1600000US0217850,"Crooked Creek CDP, Alaska",58750
1600000US0217960,"Crown Point CDP, Alaska",-666666666
1600000US0218510,"Deering city, Alaska",58333
1600000US0218620,"Delta Junction city, Alaska",84271
1600000US0218675,"Deltana CDP, Alaska",91923
1600000US0218805,"Denali Park CDP, Alaska",80938
1600000US0218925,"Diamond Ridge CDP, Alaska",87500
1600000US0218950,"Dillingham city, Alaska",101200
1600000US0219060,"Diomede city, Alaska",-666666666
1600000US0219720,"Dot Lake CDP, Alaska",-666666666
1600000US0219750,"Dot Lake Village CDP, Alaska",-666666666
1600000US0220020,"Dry Creek CDP, Alaska",50368
1600000US0220380,"Eagle city, Alaska",41750
1600000US0220600,"Eagle Village CDP, Alaska",37188
1600000US0220716,"Eareckson Station CDP, Alaska",-666666666
1600000US0220970,"Edna Bay city, Alaska",46250
1600000US0221040,"Eek city, Alaska",45417
1600000US0221150,"Egegik city, Alaska",24250
1600000US0221370,"Eielson AFB CDP, Alaska",68199
1600000US0221810,"Ekwok city, Alaska",-666666666
1600000US0222140,"Elfin Cove CDP, Alaska",-666666666
1600000US0222250,"Elim city, Alaska",37031
1600000US0222910,"Emmonak city, Alaska",57764
1600000US0223460,"Ester CDP, Alaska",53272
1600000US0223720,"Eureka Roadhouse CDP, Alaska",-666666666
1600000US0223790,"Evansville CDP, Alaska",128194
1600000US0223900,"Excursion Inlet CDP, Alaska",-666666666
1600000US0224230,"Fairbanks city, Alaska",73534
1600000US0224660,"False Pass city, Alaska",-666666666
1600000US0224980,"Farmers Loop CDP, Alaska",109950
1600000US0225000,"Farm Loop CDP, Alaska",119375
1600000US0225220,"Ferry CDP, Alaska",-666666666
1600000US0225550,"Fishhook CDP, Alaska",111375
1600000US0225880,"Flat CDP, Alaska",-666666666
1600000US0226100,"Fort Greely CDP, Alaska",70744
1600000US0226760,"Fort Yukon city, Alaska",42022
1600000US0226835,"Four Mile Road CDP, Alaska",-666666666
1600000US0226870,"Fox CDP, Alaska",76198
1600000US0226910,"Fox River CDP, Alaska",79583
1600000US0227090,"Fritz Creek CDP, Alaska",89531
1600000US0227145,"Funny River CDP, Alaska",67656
1600000US0227420,"Gakona CDP, Alaska",96250
1600000US0227530,"Galena city, Alaska",87875
1600000US0227640,"Gambell city, Alaska",52500
1600000US0227700,"Game Creek CDP, Alaska",-666666666
1600000US0228200,"Gateway CDP, Alaska",137772
1600000US0228590,"Glacier View CDP, Alaska",46458
1600000US0228740,"Glennallen CDP, Alaska",89609
1600000US0229130,"Goldstream CDP, Alaska",103589
1600000US0229180,"Golovin city, Alaska",66667
1600000US0229290,"Goodnews Bay city, Alaska",26875
1600000US0230060,"Grayling city, Alaska",46250
1600000US0230500,"Gulkana CDP, Alaska",-666666666
1600000US0230940,"Gustavus city, Alaska",63558
1600000US0231050,"Haines CDP, Alaska",86719
1600000US0231270,"Halibut Cove CDP, Alaska",87981
1600000US0231710,"Happy Valley CDP, Alaska",54464
1600000US0231765,"Harding-Birch Lakes CDP, Alaska",100125
1600000US0232150,"Healy CDP, Alaska",125000
1600000US0232310,"Healy Lake CDP, Alaska",-666666666
1600000US0232550,"Hobart Bay CDP, Alaska",-666666666
1600000US0232810,"Hollis CDP, Alaska",66645
1600000US0233030,"Holy Cross city, Alaska",-666666666
1600000US0233140,"Homer city, Alaska",74449
1600000US0233360,"Hoonah city, Alaska",80500
1600000US0233470,"Hooper Bay city, Alaska",49688
1600000US0233580,"Hope CDP, Alaska",-666666666
1600000US0233800,"Houston city, Alaska",73015
1600000US0233910,"Hughes city, Alaska",-666666666
1600000US0234350,"Huslia city, Alaska",30417
1600000US0234460,"Hydaburg city, Alaska",46875
1600000US0234570,"Hyder CDP, Alaska",-666666666
1600000US0234790,"Igiugig CDP, Alaska",64583
1600000US0235120,"Iliamna CDP, Alaska",74500
1600000US0235890,"Ivanof Bay CDP, Alaska",-666666666
1600000US0236400,"Juneau city and borough, Alaska",101661
1600000US0236540,"Kachemak city, Alaska",76750
1600000US0236770,"Kake city, Alaska",52159
1600000US0236990,"Kaktovik city, Alaska",93750
1600000US0237250,"Kalifornsky CDP, Alaska",93508
1600000US0237430,"Kaltag city, Alaska",68125
1600000US0237540,"Karluk CDP, Alaska",-666666666
1600000US0237650,"Kasaan city, Alaska",-666666666
1600000US0237975,"Kasigluk CDP, Alaska",60833
1600000US0238090,"Kasilof CDP, Alaska",63386
1600000US0238420,"Kenai city, Alaska",87083
1600000US0238910,"Kenny Lake CDP, Alaska",76161
1600000US0238970,"Ketchikan city, Alaska",85275
1600000US0239300,"Kiana city, Alaska",68333
1600000US0239410,"King Cove city, Alaska",61645
1600000US0239630,"King Salmon CDP, Alaska",137500
1600000US0239740,"Kipnuk CDP, Alaska",45250
1600000US0239960,"Kivalina city, Alaska",72589
1600000US0240400,"Klawock city, Alaska",57344
1600000US0240510,"Klukwan CDP, Alaska",23542
1600000US0240645,"Knik-Fairview CDP, Alaska",96437
1600000US0240670,"Knik River CDP, Alaska",109464
1600000US0240840,"Kobuk city, Alaska",37917
1600000US0240950,"Kodiak city, Alaska",90292
1600000US0241210,"Kodiak Station CDP, Alaska",83750
1600000US0241280,"Kokhanok CDP, Alaska",-666666666
1600000US0241500,"Koliganek CDP, Alaska",73438
1600000US0241610,"Kongiganak CDP, Alaska",64583
1600000US0241720,"Kotlik city, Alaska",58043
1600000US0241830,"Kotzebue city, Alaska",110357
1600000US0241940,"Koyuk city, Alaska",36563
1600000US0242050,"Koyukuk city, Alaska",-666666666
1600000US0242160,"Kupreanof city, Alaska",-666666666
1600000US0242380,"Kwethluk city, Alaska",51917
1600000US0242490,"Kwigillingok CDP, Alaska",56250
1600000US0242805,"Lake Louise CDP, Alaska",-666666666
1600000US0242820,"Lake Minchumina CDP, Alaska",-666666666
1600000US0243040,"Larsen Bay city, Alaska",37188
1600000US0243260,"Lazy Mountain CDP, Alaska",101667
1600000US0243810,"Levelock CDP, Alaska",21250
1600000US0244030,"Lime Village CDP, Alaska",-666666666
1600000US0244580,"Livengood CDP, Alaska",-666666666
1600000US0245020,"Loring CDP, Alaska",-666666666
1600000US0245295,"Lowell Point CDP, Alaska",-666666666
1600000US0245460,"Lower Kalskag city, Alaska",30500
1600000US0245700,"Lutak CDP, Alaska",-666666666
1600000US0245790,"McCarthy CDP, Alaska",-666666666
1600000US0246010,"McGrath city, Alaska",59063
1600000US0246780,"Manley Hot Springs CDP, Alaska",58125
1600000US0246890,"Manokotak city, Alaska",50625
1600000US0247000,"Marshall city, Alaska",52083
1600000US0247735,"Meadow Lakes CDP, Alaska",81699
1600000US0247990,"Mekoryuk city, Alaska",28542
1600000US0248200,"Mendeltna CDP, Alaska",-666666666
1600000US0248540,"Mentasta Lake CDP, Alaska",-666666666
1600000US0248590,"Mertarvik CDP, Alaska",-666666666
1600000US0248870,"Metlakatla CDP, Alaska",72279
1600000US0249200,"Mill Bay CDP, Alaska",88580
1600000US0249530,"Minto CDP, Alaska",-666666666
1600000US0250080,"Moose Creek CDP, Alaska",91250
1600000US0250190,"Moose Pass CDP, Alaska",-666666666
1600000US0250800,"Mosquito Lake CDP, Alaska",148065
1600000US0251180,"Mountain Village city, Alaska",65078
1600000US0251455,"Mud Bay CDP, Alaska",43125
1600000US0251960,"Nabesna CDP, Alaska",-666666666
1600000US0252060,"Naknek CDP, Alaska",88750
1600000US0252210,"Nanwalek CDP, Alaska",69107
1600000US0252390,"Napakiak city, Alaska",27143
1600000US0252720,"Napaskiak city, Alaska",55000
1600000US0252845,"Naukati Bay CDP, Alaska",-666666666
1600000US0252915,"Nelchina CDP, Alaska",-666666666
1600000US0252940,"Nelson Lagoon CDP, Alaska",77917
1600000US0253050,"Nenana city, Alaska",57446
1600000US0253270,"Newhalen city, Alaska",106250
1600000US0253710,"New Stuyahok city, Alaska",66250
1600000US0253820,"Newtok CDP, Alaska",-666666666
1600000US0253930,"Nightmute city, Alaska",38929
1600000US0254050,"Nikiski CDP, Alaska",65863
1600000US0254085,"Nikolaevsk CDP, Alaska",60750
1600000US0254150,"Nikolai city, Alaska",-666666666
1600000US0254260,"Nikolski CDP, Alaska",-666666666
1600000US0254480,"Ninilchik CDP, Alaska",55179
1600000US0254700,"Noatak CDP, Alaska",83750
1600000US0254920,"Nome city, Alaska",113646
1600000US0255030,"Nondalton city, Alaska",57500
1600000US0255140,"Noorvik city, Alaska",63750
1600000US0255745,"North Lakes CDP, Alaska",101679
1600000US0255910,"North Pole city, Alaska",92273
1600000US0256220,"Northway CDP, Alaska",33036
1600000US0256320,"Nuiqsut city, Alaska",78438
1600000US0256350,"Nulato city, Alaska",53021
1600000US0256600,"Nunam Iqua city, Alaska",-666666666
1600000US0256680,"Nunapitchuk city, Alaska",43438
1600000US0257340,"Old Harbor city, Alaska",30000
1600000US0258330,"Oscarville CDP, Alaska",-666666666
1600000US0258550,"Ouzinkie city, Alaska",-666666666
1600000US0258660,"Palmer city, Alaska",72201
1600000US0259320,"Paxson CDP, Alaska",-666666666
1600000US0259540,"Pedro Bay CDP, Alaska",104063
1600000US0259650,"Pelican city, Alaska",63500
1600000US0260200,"Perryville CDP, Alaska",47500
1600000US0260310,"Petersburg CDP, Alaska",71369
1600000US0260460,"Petersville CDP, Alaska",-666666666
1600000US0260640,"Pilot Point city, Alaska",-666666666
1600000US0260750,"Pilot Station city, Alaska",45000
1600000US0260860,"Pitkas Point CDP, Alaska",-666666666
1600000US0261080,"Platinum city, Alaska",-666666666
1600000US0261120,"Pleasant Valley CDP, Alaska",218389
1600000US0261190,"Point Baker CDP, Alaska",-666666666
1600000US0261630,"Point Hope city, Alaska",74844
1600000US0261700,"Point Lay CDP, Alaska",104063
1600000US0261788,"Point MacKenzie CDP, Alaska",-666666666
1600000US0261825,"Point Possession CDP, Alaska",-666666666
1600000US0262125,"Pope-Vannoy Landing CDP, Alaska",-666666666
1600000US0262285,"Portage Creek CDP, Alaska",-666666666
1600000US0262510,"Port Alexander city, Alaska",57813
1600000US0262620,"Port Alsworth CDP, Alaska",67750
1600000US0263170,"Port Clarence CDP, Alaska",-666666666
1600000US0263280,"Port Graham CDP, Alaska",58125
1600000US0263390,"Port Heiden city, Alaska",61250
1600000US0263610,"Port Lions city, Alaska",46250
1600000US0263870,"Port Protection CDP, Alaska",-666666666
1600000US0264240,"Primrose CDP, Alaska",-666666666
1600000US0264380,"Prudhoe Bay CDP, Alaska",-666666666
1600000US0264600,"Quinhagak city, Alaska",50208
1600000US0264820,"Rampart CDP, Alaska",-666666666
1600000US0264930,"Red Devil CDP, Alaska",-666666666
1600000US0264980,"Red Dog Mine CDP, Alaska",-666666666
1600000US0265345,"Ridgeway CDP, Alaska",90391
1600000US0265590,"Ruby city, Alaska",-666666666
1600000US0265700,"Russian Mission city, Alaska",42857
1600000US0265800,"St. George city, Alaska",-666666666
1600000US0266140,"St. Mary's city, Alaska",53750
1600000US0266360,"St. Michael city, Alaska",53750
1600000US0266470,"St. Paul city, Alaska",158438
1600000US0266510,"Salamatof CDP, Alaska",66500
1600000US0266550,"Salcha CDP, Alaska",87803
1600000US0267020,"Sand Point city, Alaska",81563
1600000US0267460,"Savoonga city, Alaska",53750
1600000US0267570,"Saxman city, Alaska",51250
1600000US0267680,"Scammon Bay city, Alaska",41607
1600000US0268230,"Selawik city, Alaska",52500
1600000US0268340,"Seldovia city, Alaska",89583
1600000US0268370,"Seldovia Village CDP, Alaska",76875
1600000US0268560,"Seward city, Alaska",85481
1600000US0268670,"Shageluk city, Alaska",-666666666
1600000US0268890,"Shaktoolik city, Alaska",80417
1600000US0269770,"Shishmaref city, Alaska",61458
1600000US0270100,"Shungnak city, Alaska",78750
1600000US0270320,"Silver Springs CDP, Alaska",117500
1600000US0270540,"Sitka city and borough, Alaska",101727
1600000US0270760,"Skagway CDP, Alaska",89028
1600000US0270870,"Skwentna CDP, Alaska",46667
1600000US0270930,"Slana CDP, Alaska",-666666666
1600000US0271090,"Sleetmute CDP, Alaska",-666666666
1600000US0271640,"Soldotna city, Alaska",56280
1600000US0272135,"South Lakes CDP, Alaska",98141
1600000US0272190,"South Naknek CDP, Alaska",54063
1600000US0272230,"South Van Horn CDP, Alaska",73214
1600000US0272960,"Stebbins city, Alaska",48056
1600000US0272985,"Steele Creek CDP, Alaska",121364
1600000US0273070,"Sterling CDP, Alaska",102415
1600000US0273290,"Stevens Village CDP, Alaska",-666666666
1600000US0273400,"Stony River CDP, Alaska",-666666666
1600000US0273950,"Sunrise CDP, Alaska",-666666666
1600000US0274340,"Susitna CDP, Alaska",-666666666
1600000US0274350,"Susitna North CDP, Alaska",55357
1600000US0274525,"Sutton-Alpine CDP, Alaska",75119
1600000US0274610,"Takotna CDP, Alaska",66000
1600000US0274830,"Talkeetna CDP, Alaska",69167
1600000US0275050,"Tanacross CDP, Alaska",53125
1600000US0275077,"Tanaina CDP, Alaska",105536
1600000US0275160,"Tanana city, Alaska",83036
1600000US0275380,"Tatitlek CDP, Alaska",49063
1600000US0275480,"Tazlina CDP, Alaska",100208
1600000US0275930,"Teller city, Alaska",54375
1600000US0276260,"Tenakee Springs city, Alaska",54375
1600000US0276590,"Tetlin CDP, Alaska",-666666666
1600000US0277140,"Thorne Bay city, Alaska",61250
1600000US0277690,"Togiak city, Alaska",57083
